Relative Intensity vs Linear Position, Run #3
Linear Position ( m )	Relative Intensity (  )
-0.086	0.19
-0.086	0.19
-0.086	0.19
-0.086	0.19
-0.086	0.19
-0.086	0.19
-0.086	0.18
-0.087	0.17
-0.087	0.16
-0.087	0.16
-0.087	0.14
-0.087	0.12
-0.087	0.11
-0.087	0.11
-0.087	0.11
-0.087	0.10
-0.087	0.09
-0.087	0.08
-0.087	0.08
-0.087	0.08
-0.087	0.07
-0.087	0.06
-0.087	0.06
-0.087	0.06
-0.087	0.06
-0.087	0.05
-0.087	0.05
-0.087	0.05
-0.087	0.05
-0.087	0.05
-0.087	0.05
-0.087	0.04
-0.087	0.05
-0.087	0.05
-0.087	0.05
-0.087	0.05
-0.087	0.05
-0.087	0.05
-0.087	0.05
-0.087	0.05
-0.087	0.05
-0.087	0.05
-0.087	0.06
-0.087	0.05
-0.087	0.05
-0.087	0.06
-0.087	0.06
-0.087	0.07
-0.087	0.07
-0.087	0.07
-0.087	0.09
-0.087	0.09
-0.087	0.09
-0.087	0.10
-0.087	0.12
-0.087	0.14
-0.087	0.14
-0.087	0.14
-0.087	0.13
-0.087	0.14
-0.087	0.13
-0.087	0.14
-0.087	0.14
-0.087	0.13
-0.087	0.09
-0.087	0.10
-0.087	0.09
-0.087	0.09
-0.087	0.08
-0.087	0.09
-0.087	0.09
-0.087	0.09
-0.087	0.09
-0.087	0.09
-0.087	0.10
-0.087	0.10
-0.087	0.09
-0.087	0.10
-0.087	0.10
-0.087	0.10
-0.087	0.10
-0.087	0.10
-0.087	0.10
-0.087	0.10
-0.087	0.10
-0.087	0.10
-0.087	0.12
-0.087	0.18
-0.088	0.22
-0.088	0.26
-0.088	0.29
-0.088	0.36
-0.088	0.42
-0.088	0.47
-0.088	0.48
-0.088	0.50
-0.088	0.54
-0.088	0.62
-0.088	0.65
-0.088	0.66
-0.088	0.71
-0.088	0.76
-0.088	0.80
-0.088	0.80
-0.088	0.80
-0.088	0.81
-0.088	0.83
-0.088	0.84
-0.088	0.83
-0.088	0.84
-0.088	0.83
-0.089	0.83
-0.089	0.83
-0.089	0.83
-0.089	0.83
-0.089	0.83
-0.089	0.83
-0.089	0.83
-0.089	0.83
-0.089	0.83
-0.089	0.83
-0.089	0.83
-0.089	0.83
-0.089	0.83
-0.089	0.83
-0.089	0.83
-0.089	0.83
-0.089	0.83
-0.089	0.83
-0.089	0.83
-0.089	0.82
-0.089	0.82
-0.089	0.77
-0.089	0.73
-0.089	0.73
-0.089	0.73
-0.089	0.71
-0.089	0.70
-0.089	0.70
-0.089	0.70
-0.089	0.69
-0.089	0.68
-0.089	0.68
-0.089	0.69
-0.089	0.69
-0.089	0.69
-0.089	0.67
-0.089	0.67
-0.089	0.67
-0.089	0.62
-0.089	0.59
-0.089	0.59
-0.089	0.59
-0.089	0.57
-0.089	0.55
-0.089	0.55
-0.089	0.55
-0.089	0.55
-0.089	0.53
-0.089	0.51
-0.089	0.51
-0.089	0.51
-0.089	0.48
-0.089	0.45
-0.089	0.45
-0.089	0.45
-0.089	0.44
-0.089	0.42
-0.089	0.41
-0.089	0.41
-0.089	0.41
-0.089	0.40
-0.089	0.38
-0.089	0.38
-0.089	0.38
-0.089	0.37
-0.089	0.36
-0.089	0.34
-0.089	0.34
-0.089	0.34
-0.089	0.33
-0.089	0.31
-0.089	0.31
-0.089	0.31
-0.089	0.31
-0.089	0.30
-0.089	0.30
-0.089	0.30
-0.089	0.30
-0.089	0.27
-0.089	0.25
-0.089	0.24
-0.089	0.24
-0.089	0.24
-0.089	0.24
-0.089	0.23
-0.089	0.24
-0.089	0.24
-0.089	0.22
-0.089	0.18
-0.089	0.17
-0.089	0.18
-0.089	0.17
-0.089	0.14
-0.089	0.12
-0.089	0.13
-0.089	0.13
-0.089	0.12
-0.090	0.10
-0.090	0.10
-0.090	0.10
-0.090	0.09
-0.090	0.08
-0.090	0.07
-0.090	0.07
-0.090	0.07
-0.090	0.07
-0.090	0.07
-0.090	0.07
-0.090	0.07
-0.090	0.07
-0.090	0.06
-0.090	0.06
-0.090	0.06
-0.090	0.06
-0.090	0.06
-0.090	0.06
-0.090	0.06
-0.090	0.05
-0.090	0.05
-0.090	0.06
-0.090	0.06
-0.090	0.06
-0.090	0.06
-0.090	0.06
-0.090	0.06
-0.090	0.07
-0.090	0.06
-0.090	0.06
-0.090	0.08
-0.090	0.10
-0.090	0.11
-0.090	0.11
-0.090	0.12
-0.090	0.15
-0.090	0.21
-0.090	0.23
-0.090	0.25
-0.090	0.30
-0.090	0.36
-0.090	0.35
-0.090	0.35
-0.090	0.35
-0.090	0.36
-0.090	0.36
-0.090	0.35
-0.090	0.36
-0.090	0.37
-0.090	0.38
-0.090	0.38
-0.090	0.40
-0.090	0.48
-0.090	0.58
-0.090	0.63
-0.090	0.61
-0.090	0.61
-0.090	0.62
-0.090	0.66
-0.090	0.69
-0.090	0.69
-0.090	0.70
-0.090	0.75
-0.090	0.76
-0.090	0.75
-0.090	0.75
-0.090	0.77
-0.090	0.77
-0.090	0.77
-0.090	0.76
-0.090	0.77
-0.090	0.77
-0.090	0.77
-0.090	0.76
-0.090	0.76
-0.090	0.76
-0.090	0.77
-0.090	0.76
-0.090	0.76
-0.090	0.76
-0.090	0.77
-0.090	0.80
-0.090	0.78
-0.090	0.80
-0.090	0.81
-0.090	0.84
-0.090	0.84
-0.090	0.85
-0.090	0.84
-0.090	0.84
-0.090	0.87
-0.090	0.89
-0.090	0.88
-0.090	0.88
-0.090	0.89
-0.090	0.91
-0.090	0.90
-0.090	0.90
-0.090	0.91
-0.090	0.99
-0.091	1.02
-0.091	1.01
-0.091	1.02
-0.091	1.02
-0.091	1.04
-0.091	1.04
-0.091	1.04
-0.091	1.08
-0.091	1.15
-0.091	1.15
-0.091	1.14
-0.091	1.15
-0.091	1.15
-0.091	1.20
-0.091	1.18
-0.091	1.19
-0.091	1.19
-0.091	1.20
-0.091	1.21
-0.091	1.20
-0.091	1.21
-0.091	1.20
-0.091	1.22
-0.091	1.21
-0.091	1.21
-0.091	1.21
-0.091	1.25
-0.091	1.29
-0.091	1.29
-0.091	1.29
-0.091	1.30
-0.091	1.33
-0.091	1.34
-0.091	1.33
-0.091	1.33
-0.091	1.34
-0.091	1.39
-0.091	1.38
-0.091	1.38
-0.091	1.38
-0.091	1.39
-0.091	1.39
-0.091	1.38
-0.091	1.39
-0.091	1.39
-0.091	1.40
-0.091	1.41
-0.091	1.41
-0.091	1.41
-0.091	1.42
-0.091	1.43
-0.091	1.42
-0.091	1.42
-0.091	1.43
-0.091	1.44
-0.091	1.43
-0.091	1.43
-0.091	1.44
-0.091	1.48
-0.091	1.51
-0.091	1.50
-0.091	1.51
-0.091	1.51
-0.091	1.52
-0.091	1.52
-0.091	1.52
-0.091	1.52
-0.091	1.52
-0.091	1.52
-0.091	1.52
-0.091	1.53
-0.091	1.52
-0.091	1.53
-0.091	1.53
-0.091	1.53
-0.091	1.53
-0.091	1.53
-0.091	1.53
-0.091	1.53
-0.091	1.53
-0.091	1.53
-0.091	1.54
-0.091	1.54
-0.091	1.54
-0.091	1.55
-0.091	1.59
-0.091	1.60
-0.091	1.60
-0.091	1.60
-0.091	1.60
-0.091	1.61
-0.091	1.62
-0.091	1.62
-0.091	1.61
-0.091	1.62
-0.091	1.61
-0.091	1.61
-0.091	1.61
-0.091	1.62
-0.091	1.62
-0.091	1.62
-0.091	1.61
-0.091	1.61
-0.091	1.61
-0.091	1.62
-0.091	1.62
-0.091	1.62
-0.091	1.62
-0.091	1.64
-0.091	1.64
-0.091	1.65
-0.091	1.65
-0.091	1.66
-0.091	1.66
-0.091	1.66
-0.091	1.66
-0.091	1.66
-0.091	1.67
-0.091	1.67
-0.091	1.66
-0.091	1.67
-0.091	1.67
-0.091	1.67
-0.091	1.67
-0.091	1.66
-0.091	1.66
-0.091	1.65
-0.091	1.65
-0.091	1.64
-0.091	1.64
-0.091	1.64
-0.091	1.64
-0.091	1.61
-0.091	1.59
-0.091	1.59
-0.091	1.59
-0.091	1.59
-0.091	1.57
-0.091	1.57
-0.091	1.57
-0.091	1.56
-0.091	1.52
-0.091	1.51
-0.091	1.50
-0.091	1.47
-0.091	1.41
-0.092	1.37
-0.092	1.36
-0.092	1.34
-0.092	1.26
-0.092	1.22
-0.092	1.21
-0.092	1.20
-0.092	1.18
-0.092	1.10
-0.092	1.09
-0.092	1.08
-0.092	1.08
-0.092	1.04
-0.092	1.01
-0.092	1.01
-0.092	1.00
-0.092	0.95
-0.092	0.90
-0.092	0.90
-0.092	0.91
-0.092	0.90
-0.092	0.89
-0.092	0.89
-0.092	0.89
-0.092	0.89
-0.092	0.84
-0.092	0.83
-0.092	0.83
-0.092	0.82
-0.092	0.79
-0.092	0.73
-0.092	0.71
-0.092	0.71
-0.092	0.71
-0.092	0.70
-0.092	0.71
-0.092	0.70
-0.092	0.71
-0.092	0.70
-0.092	0.69
-0.092	0.68
-0.092	0.68
-0.092	0.67
-0.092	0.62
-0.092	0.60
-0.092	0.60
-0.092	0.60
-0.092	0.59
-0.092	0.53
-0.092	0.51
-0.092	0.51
-0.092	0.49
-0.092	0.46
-0.092	0.42
-0.092	0.42
-0.092	0.41
-0.092	0.39
-0.092	0.35
-0.092	0.36
-0.092	0.36
-0.092	0.33
-0.092	0.25
-0.092	0.23
-0.092	0.24
-0.092	0.23
-0.092	0.21
-0.092	0.19
-0.092	0.19
-0.092	0.19
-0.092	0.19
-0.092	0.19
-0.092	0.19
-0.092	0.19
-0.092	0.17
-0.092	0.14
-0.092	0.14
-0.092	0.14
-0.092	0.14
-0.092	0.13
-0.092	0.12
-0.092	0.12
-0.092	0.12
-0.092	0.11
-0.092	0.10
-0.092	0.11
-0.092	0.10
-0.092	0.10
-0.092	0.10
-0.092	0.10
-0.092	0.10
-0.092	0.09
-0.092	0.08
-0.092	0.07
-0.092	0.08
-0.092	0.08
-0.092	0.07
-0.092	0.07
-0.092	0.07
-0.092	0.07
-0.092	0.07
-0.092	0.07
-0.092	0.07
-0.092	0.07
-0.092	0.07
-0.092	0.07
-0.092	0.07
-0.092	0.07
-0.092	0.07
-0.092	0.07
-0.092	0.07
-0.092	0.07
-0.092	0.08
-0.092	0.09
-0.093	0.12
-0.093	0.15
-0.093	0.13
-0.093	0.14
-0.093	0.15
-0.093	0.16
-0.093	0.17
-0.093	0.19
-0.093	0.20
-0.093	0.24
-0.093	0.29
-0.093	0.35
-0.093	0.34
-0.093	0.39
-0.093	0.50
-0.093	0.59
-0.093	0.60
-0.093	0.60
-0.093	0.62
-0.093	0.74
-0.093	0.82
-0.093	0.79
-0.093	0.81
-0.093	0.82
-0.093	0.83
-0.093	0.84
-0.093	0.85
-0.093	0.85
-0.093	0.99
-0.093	1.04
-0.093	1.04
-0.093	1.04
-0.093	1.03
-0.093	1.05
-0.093	1.06
-0.093	1.06
-0.093	1.05
-0.093	1.05
-0.093	1.05
-0.093	1.06
-0.093	1.06
-0.093	1.06
-0.093	1.06
-0.093	1.10
-0.093	1.12
-0.093	1.14
-0.093	1.18
-0.093	1.18
-0.093	1.17
-0.093	1.20
-0.093	1.32
-0.093	1.35
-0.093	1.35
-0.093	1.34
-0.093	1.35
-0.093	1.36
-0.093	1.37
-0.093	1.38
-0.093	1.37
-0.093	1.40
-0.093	1.44
-0.093	1.46
-0.093	1.47
-0.093	1.49
-0.093	1.62
-0.093	1.65
-0.093	1.64
-0.093	1.64
-0.093	1.61
-0.093	1.66
-0.093	1.64
-0.093	1.68
-0.093	1.67
-0.093	1.65
-0.093	1.65
-0.093	1.66
-0.093	1.67
-0.093	1.64
-0.093	1.65
-0.093	1.64
-0.093	1.65
-0.093	1.67
-0.093	1.70
-0.093	1.71
-0.093	1.76
-0.093	1.73
-0.093	1.77
-0.093	1.81
-0.093	1.85
-0.093	1.85
-0.093	1.85
-0.093	1.87
-0.093	1.86
-0.093	1.86
-0.093	1.92
-0.093	1.98
-0.093	2.02
-0.093	2.01
-0.093	2.01
-0.093	2.01
-0.093	2.02
-0.093	2.02
-0.093	2.04
-0.093	2.07
-0.093	2.10
-0.093	2.11
-0.093	2.11
-0.093	2.13
-0.093	2.18
-0.093	2.20
-0.093	2.19
-0.093	2.21
-0.093	2.22
-0.093	2.22
-0.093	2.23
-0.093	2.21
-0.093	2.20
-0.093	2.20
-0.093	2.19
-0.093	2.19
-0.093	2.19
-0.093	2.20
-0.093	2.20
-0.093	2.18
-0.093	2.18
-0.093	2.24
-0.093	2.24
-0.093	2.24
-0.093	2.24
-0.093	2.15
-0.093	2.17
-0.093	2.16
-0.093	2.20
-0.093	2.17
-0.093	2.11
-0.093	2.03
-0.093	2.04
-0.093	2.03
-0.093	2.06
-0.093	2.03
-0.093	2.01
-0.093	1.97
-0.093	1.98
-0.093	2.03
-0.093	2.03
-0.093	2.03
-0.093	2.04
-0.093	2.24
-0.094	2.34
-0.094	2.37
-0.094	2.45
-0.094	2.51
-0.094	2.54
-0.094	2.55
-0.094	2.57
-0.094	2.59
-0.094	2.59
-0.094	2.59
-0.094	2.57
-0.094	2.53
-0.094	2.41
-0.094	2.29
-0.094	2.30
-0.094	2.29
-0.094	2.24
-0.094	2.20
-0.094	2.23
-0.094	2.20
-0.094	2.14
-0.094	2.07
-0.094	2.09
-0.094	2.09
-0.094	2.07
-0.094	1.92
-0.094	1.93
-0.094	1.93
-0.094	1.81
-0.094	1.45
-0.094	1.17
-0.094	1.17
-0.094	1.18
-0.094	1.15
-0.094	1.13
-0.095	1.08
-0.095	1.08
-0.095	1.03
-0.095	0.98
-0.095	0.98
-0.095	0.98
-0.095	0.97
-0.095	0.85
-0.095	0.78
-0.095	0.77
-0.095	0.75
-0.095	0.60
-0.095	0.45
-0.095	0.40
-0.095	0.44
-0.095	0.41
-0.095	0.30
-0.095	0.30
-0.095	0.30
-0.095	0.30
-0.095	0.26
-0.095	0.23
-0.095	0.24
-0.095	0.24
-0.095	0.22
-0.095	0.16
-0.095	0.14
-0.095	0.15
-0.095	0.12
-0.095	0.08
-0.095	0.08
-0.095	0.08
-0.095	0.08
-0.095	0.08
-0.095	0.17
-0.095	0.21
-0.095	0.23
-0.095	0.27
-0.095	0.36
-0.095	0.39
-0.095	0.39
-0.095	0.38
-0.095	0.40
-0.095	0.45
-0.095	0.47
-0.095	0.46
-0.095	0.47
-0.095	0.52
-0.095	0.55
-0.095	0.53
-0.095	0.54
-0.095	0.64
-0.095	0.79
-0.096	0.81
-0.096	0.79
-0.096	0.79
-0.096	0.80
-0.096	0.79
-0.096	0.79
-0.096	0.79
-0.096	0.79
-0.096	0.78
-0.096	0.79
-0.096	0.79
-0.096	0.80
-0.096	0.81
-0.096	0.82
-0.096	0.84
-0.096	0.89
-0.096	0.93
-0.096	1.04
-0.096	1.07
-0.096	1.10
-0.096	1.16
-0.096	1.26
-0.096	1.46
-0.096	1.60
-0.096	1.61
-0.096	1.73
-0.096	1.81
-0.096	1.86
-0.096	1.84
-0.096	1.86
-0.096	1.85
-0.096	1.88
-0.096	1.87
-0.096	1.88
-0.096	1.87
-0.096	1.89
-0.096	1.93
-0.096	1.94
-0.096	1.95
-0.096	2.09
-0.096	2.22
-0.096	2.34
-0.096	2.31
-0.096	2.33
-0.096	2.37
-0.096	2.47
-0.096	2.45
-0.096	2.44
-0.096	2.49
-0.096	2.52
-0.096	2.54
-0.096	2.53
-0.096	2.58
-0.096	2.55
-0.096	2.66
-0.096	2.68
-0.096	2.67
-0.096	2.67
-0.096	2.69
-0.096	2.69
-0.096	2.72
-0.096	2.70
-0.096	2.69
-0.096	2.79
-0.096	2.81
-0.096	2.83
-0.096	2.87
-0.096	2.91
-0.096	2.95
-0.096	2.92
-0.096	3.09
-0.096	3.16
-0.096	3.18
-0.096	3.17
-0.096	3.17
-0.096	3.20
-0.096	3.20
-0.096	3.25
-0.096	3.24
-0.096	3.28
-0.096	3.30
-0.096	3.31
-0.096	3.31
-0.096	3.32
-0.096	3.33
-0.096	3.31
-0.096	3.32
-0.096	3.32
-0.096	3.33
-0.096	3.30
-0.096	3.31
-0.096	3.31
-0.096	3.31
-0.097	3.28
-0.097	3.25
-0.097	3.27
-0.097	3.25
-0.097	3.26
-0.097	3.25
-0.097	3.24
-0.097	3.24
-0.097	3.23
-0.097	3.22
-0.097	3.19
-0.097	3.19
-0.097	3.19
-0.097	3.19
-0.097	3.13
-0.097	3.13
-0.097	3.12
-0.097	3.12
-0.097	3.05
-0.097	3.00
-0.097	3.01
-0.097	3.00
-0.097	2.98
-0.097	2.89
-0.097	2.85
-0.097	2.87
-0.097	2.87
-0.097	2.79
-0.097	2.75
-0.097	2.70
-0.097	2.72
-0.097	2.69
-0.097	2.69
-0.097	2.59
-0.097	2.46
-0.097	2.44
-0.097	2.45
-0.097	2.45
-0.097	2.44
-0.097	2.45
-0.097	2.46
-0.097	2.46
-0.097	2.47
-0.097	2.46
-0.097	2.46
-0.097	2.58
-0.097	2.72
-0.097	2.76
-0.097	2.79
-0.097	2.77
-0.097	2.78
-0.097	2.79
-0.097	2.77
-0.097	2.78
-0.097	2.76
-0.097	2.78
-0.097	2.76
-0.097	2.75
-0.097	2.76
-0.097	2.75
-0.097	2.75
-0.097	2.76
-0.097	2.78
-0.097	2.76
-0.097	2.75
-0.097	2.76
-0.097	2.76
-0.097	2.77
-0.097	2.59
-0.097	2.35
-0.097	2.06
-0.097	1.49
-0.097	1.15
-0.097	1.02
-0.097	0.95
-0.097	0.87
-0.097	0.64
-0.097	0.47
-0.097	0.41
-0.097	0.40
-0.097	0.36
-0.098	0.30
-0.098	0.27
-0.098	0.26
-0.098	0.19
-0.098	0.12
-0.098	0.09
-0.098	0.09
-0.098	0.09
-0.098	0.10
-0.098	0.18
-0.098	0.34
-0.098	0.36
-0.098	0.37
-0.098	0.37
-0.098	0.37
-0.098	0.36
-0.098	0.38
-0.098	0.36
-0.098	0.38
-0.098	0.44
-0.098	0.43
-0.098	0.47
-0.098	0.53
-0.098	0.64
-0.098	0.66
-0.098	0.67
-0.098	0.68
-0.098	0.79
-0.098	0.97
-0.098	0.98
-0.098	0.99
-0.098	1.05
-0.098	1.16
-0.098	1.17
-0.098	1.19
-0.098	1.27
-0.098	1.46
-0.098	1.70
-0.098	1.67
-0.098	1.68
-0.098	1.69
-0.098	1.71
-0.098	1.70
-0.098	1.76
-0.098	1.72
-0.098	1.83
-0.098	1.86
-0.098	1.89
-0.098	1.87
-0.098	1.87
-0.098	1.94
-0.098	1.94
-0.098	1.97
-0.098	2.00
-0.098	2.00
-0.098	2.08
-0.098	2.07
-0.098	2.07
-0.098	2.12
-0.098	2.23
-0.098	2.24
-0.098	2.27
-0.098	2.34
-0.099	2.37
-0.099	2.37
-0.099	2.40
-0.099	2.44
-0.099	2.44
-0.099	2.41
-0.099	2.41
-0.099	2.45
-0.099	2.51
-0.099	2.54
-0.099	2.52
-0.099	2.58
-0.099	2.58
-0.099	2.57
-0.099	2.58
-0.099	2.61
-0.099	2.66
-0.099	2.67
-0.099	2.74
-0.099	2.84
-0.099	2.83
-0.099	2.83
-0.099	2.83
-0.099	2.93
-0.099	2.92
-0.099	3.00
-0.099	3.02
-0.099	2.98
-0.099	3.04
-0.099	3.01
-0.099	3.01
-0.099	3.04
-0.099	3.06
-0.099	3.03
-0.099	3.07
-0.099	3.09
-0.099	3.08
-0.099	3.11
-0.099	3.13
-0.099	3.11
-0.099	3.11
-0.099	3.12
-0.099	3.12
-0.099	3.10
-0.099	3.14
-0.099	3.17
-0.099	3.19
-0.099	3.24
-0.099	3.26
-0.099	3.26
-0.099	3.43
-0.099	3.48
-0.099	3.47
-0.099	3.46
-0.099	3.50
-0.099	3.50
-0.099	3.55
-0.099	3.55
-0.099	3.54
-0.099	3.56
-0.099	3.53
-0.099	3.57
-0.099	3.58
-0.099	3.61
-0.099	3.64
-0.099	3.64
-0.099	3.65
-0.099	3.65
-0.099	3.66
-0.099	3.66
-0.099	3.68
-0.099	3.68
-0.099	3.68
-0.099	3.67
-0.099	3.63
-0.099	3.66
-0.099	3.64
-0.099	3.65
-0.099	3.60
-0.099	3.62
-0.099	3.62
-0.099	3.63
-0.099	3.62
-0.099	3.62
-0.099	3.63
-0.099	3.63
-0.099	3.61
-0.099	3.58
-0.099	3.59
-0.099	3.59
-0.099	3.57
-0.099	3.57
-0.099	3.55
-0.099	3.56
-0.099	3.55
-0.099	3.50
-0.099	3.43
-0.099	3.45
-0.099	3.44
-0.099	3.41
-0.099	3.31
-0.099	3.23
-0.099	3.25
-0.099	3.20
-0.099	3.15
-0.099	3.07
-0.099	3.08
-0.099	3.03
-0.099	2.93
-0.100	2.82
-0.100	2.84
-0.100	2.78
-0.100	2.79
-0.100	2.78
-0.100	2.79
-0.100	2.75
-0.100	2.73
-0.100	2.68
-0.100	2.69
-0.100	2.68
-0.100	2.68
-0.100	2.63
-0.100	2.64
-0.100	2.63
-0.100	2.62
-0.100	2.63
-0.100	2.60
-0.100	2.62
-0.100	2.66
-0.100	2.65
-0.100	2.66
-0.099	2.95
-0.099	2.89
-0.099	2.90
-0.099	2.90
-0.099	2.92
-0.099	2.88
-0.099	2.89
-0.099	2.90
-0.099	2.89
-0.099	2.93
-0.099	2.90
-0.099	2.92
-0.099	2.90
-0.099	2.89
-0.099	2.86
-0.099	2.87
-0.099	2.85
-0.099	2.87
-0.099	2.85
-0.099	2.90
-0.099	2.88
-0.099	2.86
-0.099	2.81
-0.099	2.84
-0.100	2.80
-0.100	2.76
-0.100	2.69
-0.100	2.71
-0.100	2.70
-0.100	2.52
-0.100	2.30
-0.100	2.20
-0.100	2.21
-0.100	2.03
-0.100	1.61
-0.100	1.36
-0.100	1.35
-0.100	1.33
-0.100	1.24
-0.100	1.11
-0.100	1.04
-0.100	1.02
-0.100	1.01
-0.100	0.89
-0.100	0.86
-0.100	0.84
-0.100	0.80
-0.100	0.79
-0.100	0.64
-0.100	0.63
-0.100	0.68
-0.100	0.60
-0.100	0.53
-0.100	0.52
-0.100	0.49
-0.100	0.50
-0.100	0.48
-0.100	0.46
-0.100	0.47
-0.100	0.46
-0.100	0.46
-0.100	0.33
-0.100	0.27
-0.100	0.27
-0.100	0.27
-0.100	0.26
-0.100	0.23
-0.100	0.20
-0.100	0.20
-0.100	0.19
-0.100	0.20
-0.100	0.19
-0.100	0.20
-0.100	0.19
-0.100	0.19
-0.100	0.19
-0.100	0.19
-0.100	0.19
-0.100	0.18
-0.100	0.16
-0.100	0.15
-0.100	0.16
-0.100	0.15
-0.100	0.13
-0.100	0.11
-0.100	0.11
-0.100	0.11
-0.100	0.11
-0.100	0.11
-0.100	0.10
-0.100	0.10
-0.100	0.09
-0.100	0.10
-0.100	0.10
-0.100	0.09
-0.100	0.09
-0.100	0.10
-0.100	0.10
-0.100	0.10
-0.100	0.10
-0.100	0.10
-0.100	0.13
-0.100	0.13
-0.100	0.13
-0.100	0.13
-0.100	0.13
-0.100	0.13
-0.100	0.14
-0.101	0.14
-0.101	0.18
-0.101	0.23
-0.101	0.22
-0.101	0.21
-0.101	0.22
-0.101	0.24
-0.101	0.27
-0.101	0.26
-0.101	0.25
-0.101	0.26
-0.101	0.33
-0.101	0.34
-0.101	0.33
-0.101	0.35
-0.101	0.36
-0.101	0.38
-0.101	0.37
-0.101	0.39
-0.101	0.47
-0.101	0.51
-0.101	0.50
-0.101	0.51
-0.101	0.55
-0.101	0.63
-0.101	0.63
-0.101	0.63
-0.101	0.64
-0.101	0.72
-0.101	0.71
-0.101	0.75
-0.101	0.76
-0.101	0.79
-0.101	0.83
-0.101	0.83
-0.101	0.83
-0.101	0.87
-0.101	1.01
-0.101	1.06
-0.101	1.05
-0.101	1.04
-0.101	1.04
-0.101	1.18
-0.101	1.31
-0.101	1.28
-0.101	1.29
-0.101	1.32
-0.101	1.48
-0.101	1.54
-0.101	1.53
-0.101	1.54
-0.101	1.62
-0.101	1.69
-0.101	1.69
-0.101	1.71
-0.101	1.72
-0.101	1.72
-0.101	1.75
-0.101	1.76
-0.101	1.76
-0.101	1.90
-0.101	1.93
-0.101	1.91
-0.101	1.91
-0.101	1.92
-0.101	1.95
-0.101	1.94
-0.101	1.93
-0.101	1.94
-0.101	1.99
-0.101	2.01
-0.101	1.99
-0.101	2.02
-0.101	2.11
-0.101	2.14
-0.101	2.13
-0.101	2.14
-0.101	2.14
-0.101	2.29
-0.101	2.37
-0.101	2.34
-0.101	2.35
-0.101	2.35
-0.101	2.37
-0.101	2.37
-0.101	2.35
-0.101	2.36
-0.101	2.36
-0.101	2.38
-0.101	2.36
-0.101	2.36
-0.101	2.37
-0.101	2.45
-0.101	2.45
-0.101	2.45
-0.101	2.46
-0.101	2.47
-0.101	2.46
-0.101	2.49
-0.101	2.49
-0.101	2.52
-0.101	2.55
-0.101	2.59
-0.101	2.57
-0.101	2.64
-0.101	2.66
-0.101	2.71
-0.101	2.71
-0.101	2.71
-0.101	2.71
-0.101	2.70
-0.101	2.71
-0.101	2.73
-0.101	2.73
-0.101	2.74
-0.101	2.75
-0.101	2.76
-0.101	2.78
-0.101	2.74
-0.101	2.75
-0.101	2.76
-0.101	2.79
-0.101	2.74
-0.101	2.78
-0.101	2.83
-0.101	2.94
-0.101	3.05
-0.101	3.03
-0.101	3.06
-0.101	3.13
-0.102	3.14
-0.102	3.15
-0.102	3.15
-0.102	3.16
-0.102	3.17
-0.102	3.20
-0.102	3.22
-0.102	3.21
-0.102	3.27
-0.102	3.23
-0.102	3.26
-0.102	3.26
-0.102	3.28
-0.102	3.29
-0.102	3.30
-0.102	3.33
-0.102	3.33
-0.102	3.32
-0.102	3.31
-0.102	3.31
-0.102	3.33
-0.102	3.30
-0.102	3.33
-0.102	3.30
-0.102	3.31
-0.102	3.31
-0.102	3.32
-0.102	3.29
-0.102	3.30
-0.102	3.30
-0.102	3.31
-0.102	3.26
-0.102	3.23
-0.102	3.23
-0.102	3.24
-0.102	3.23
-0.102	3.18
-0.102	3.17
-0.102	3.17
-0.102	3.16
-0.102	3.12
-0.102	3.10
-0.102	3.10
-0.102	3.07
-0.102	3.02
-0.102	3.01
-0.102	3.01
-0.102	3.01
-0.102	3.01
-0.102	3.00
-0.102	3.01
-0.102	3.00
-0.102	2.96
-0.102	2.96
-0.102	2.97
-0.102	2.94
-0.102	2.92
-0.102	2.84
-0.102	2.83
-0.102	2.81
-0.102	2.82
-0.102	2.83
-0.102	2.69
-0.102	2.69
-0.102	2.68
-0.102	2.65
-0.102	2.61
-0.102	2.56
-0.102	2.53
-0.102	2.44
-0.102	2.43
-0.102	2.43
-0.102	2.42
-0.102	2.45
-0.102	2.35
-0.102	2.34
-0.102	2.34
-0.102	2.25
-0.102	2.16
-0.102	2.11
-0.102	2.09
-0.102	2.14
-0.102	2.09
-0.102	2.09
-0.102	2.06
-0.102	2.06
-0.102	2.03
-0.102	2.02
-0.102	2.03
-0.102	2.05
-0.102	2.06
-0.102	2.04
-0.102	2.04
-0.102	2.04
-0.102	2.05
-0.102	2.06
-0.102	2.05
-0.102	2.08
-0.102	2.07
-0.102	2.05
-0.102	2.04
-0.102	2.06
-0.102	2.01
-0.102	2.09
-0.102	2.07
-0.102	2.05
-0.102	2.12
-0.102	2.20
-0.102	2.20
-0.102	2.21
-0.102	2.20
-0.102	2.22
-0.102	2.23
-0.102	2.25
-0.102	2.26
-0.102	2.22
-0.102	2.23
-0.102	2.22
-0.102	2.20
-0.102	2.25
-0.102	2.22
-0.102	2.20
-0.102	1.92
-0.102	1.55
-0.103	1.03
-0.103	0.86
-0.103	0.72
-0.103	0.52
-0.103	0.40
-0.103	0.33
-0.103	0.31
-0.103	0.20
-0.103	0.15
-0.103	0.13
-0.103	0.13
-0.103	0.13
-0.103	0.12
-0.103	0.11
-0.103	0.10
-0.103	0.10
-0.103	0.10
